time,open,high,low,close,volume,symbol,name
2019-03-27,737.69,744.79,737.69,744.31,15141770,VNFIN,Tài chính
2019-03-28,740.23,746.4,739.51,740.42,16439580,VNFIN,Tài chính
2019-03-29,740.44,745.85,738.42,740.94,20634590,VNFIN,Tài chính
2019-04-01,741.41,744.47,739.37,742.34,14659520,VNFIN,Tài chính
2019-04-02,742.53,749.42,736.66,736.71,16581800,VNFIN,Tài chính
2019-04-03,736.14,737.94,733.48,735.96,19860370,VNFIN,Tài chính
2019-04-04,737.64,741.02,736.43,740.29,16000890,VNFIN,Tài chính
2019-04-05,740.42,741.27,737.56,738.75,15237240,VNFIN,Tài chính
2019-04-08,738.62,740.37,734.72,740.37,19255190,VNFIN,Tài chính
2019-04-09,742.74,744.96,738.87,740.67,24676950,VNFIN,Tài chính
2019-04-10,736.42,739.02,727.8,731.77,18957590,VNFIN,Tài chính
2019-04-11,732.01,733.55,728.6,730.15,12354830,VNFIN,Tài chính
2019-04-12,730.43,730.43,723.56,724.92,13764920,VNFIN,Tài chính
2019-04-16,722.65,722.65,712.48,719.43,19961670,VNFIN,Tài chính
2019-04-17,719.43,725.75,719.43,720.46,15236040,VNFIN,Tài chính
2019-04-18,720.17,721.87,712.4,713.22,20906150,VNFIN,Tài chính
2019-04-19,716.31,718.31,711.87,713.82,12361460,VNFIN,Tài chính
2019-04-22,714.11,714.32,704.2,706.91,17810970,VNFIN,Tài chính
2019-04-23,707.22,709.73,704.45,707.04,19879020,VNFIN,Tài chính
2019-04-24,708.99,717.0,708.5,715.96,14879290,VNFIN,Tài chính
2019-04-25,715.84,715.84,708.79,709.77,12051480,VNFIN,Tài chính
2019-04-26,709.11,713.06,707.88,711.72,13275880,VNFIN,Tài chính
2019-05-02,713.04,713.34,705.9,707.79,14656970,VNFIN,Tài chính
2019-05-03,707.16,712.09,704.33,712.09,24733650,VNFIN,Tài chính
2019-05-06,704.25,705.0,692.8,696.21,20739050,VNFIN,Tài chính
2019-05-07,699.92,702.32,690.59,690.59,18097130,VNFIN,Tài chính
2019-05-08,684.9,690.01,681.99,688.54,19960160,VNFIN,Tài chính
