time,VNINDEX,VN30,VN100,VNALL,HNXINDEX,UPCOMINDEX,VNMID,VNSML,VNFIN,VNREAL,VNIT,VNHEAL,VNENE,VNIND,VNMAT,VNCONS,VNCOND
2025-01-16,1242.36,1303.25,1289.87,1296.77,220.84,92.42,1846.69,1415.99,1626.71,864.16,5874.76,2191.15,615.81,740.04,2062.97,636.41,1932.23
2025-01-17,1249.11,1313.48,1299.59,1306.65,222.48,93.11,1858.03,1428.34,1641.3,866.32,5978.18,2219.44,625.2,745.92,2077.58,635.61,1937.09
2025-01-20,1249.55,1316.95,1301.43,1308.12,221.69,92.8,1855.49,1424.08,1646.06,863.04,6016.23,2203.29,624.42,743.31,2075.45,635.77,1937.53
2025-01-21,1246.09,1314.81,1299.52,1305.92,221.68,92.84,1852.98,1416.96,1644.37,860.97,6010.17,2172.14,621.72,740.93,2061.89,635.34,1942.66
2025-01-22,1242.53,1309.72,1297.08,1303.2,220.67,93.08,1855.15,1409.72,1645.38,854.82,5999.63,2162.66,614.21,737.48,2048.51,631.86,1945.39
2025-01-23,1259.63,1332.54,1321.22,1326.58,222.67,93.88,1891.25,1420.82,1682.64,860.78,6178.21,2171.48,621.83,742.62,2085.45,635.95,1981.74
2025-01-24,1265.05,1337.59,1328.12,1333.1,223.01,94.3,1907.77,1421.26,1692.21,864.58,6144.68,2192.22,620.89,749.34,2080.9,642.82,2010.14
2025-02-03,1253.03,1315.46,1309.0,1315.33,223.49,94.51,1896.72,1424.98,1669.23,858.44,5838.18,2168.68,613.35,748.16,2074.51,636.77,2002.78
2025-02-04,1264.68,1327.21,1322.03,1328.73,226.61,95.31,1921.32,1444.39,1691.84,860.88,5869.01,2185.39,621.92,756.24,2109.43,640.85,2000.91
2025-02-05,1269.61,1331.35,1326.89,1334.02,227.98,95.9,1931.54,1456.73,1699.34,866.87,5875.95,2170.3,624.75,764.12,2109.73,642.33,1996.02
2025-02-06,1271.48,1336.59,1330.11,1337.26,229.13,96.74,1929.0,1460.29,1710.47,865.8,5883.83,2202.22,628.18,761.47,2106.67,640.29,1988.82
2025-02-07,1275.2,1340.8,1332.45,1339.63,229.49,97.24,1926.28,1463.06,1718.9,865.94,5866.63,2202.53,625.86,762.53,2097.07,642.02,1978.79
2025-02-10,1263.26,1330.88,1319.52,1326.56,227.97,96.63,1899.03,1447.61,1719.97,850.12,5704.55,2184.82,620.91,749.44,2021.36,643.81,1933.37
2025-02-11,1268.45,1338.4,1327.53,1334.52,228.87,96.75,1909.93,1454.96,1728.15,850.48,5835.9,2216.78,621.76,753.97,2056.68,644.92,1917.41
2025-02-12,1266.91,1335.68,1326.0,1333.3,229.32,96.8,1912.35,1458.68,1724.89,850.79,5823.48,2200.52,625.0,757.54,2046.08,646.24,1917.2
2025-02-13,1270.35,1337.78,1328.18,1335.87,229.52,97.74,1918.01,1467.57,1731.72,854.31,5752.07,2215.04,627.22,764.19,2059.77,646.51,1888.03
2025-02-14,1276.08,1340.52,1331.93,1339.86,231.22,98.35,1925.78,1475.43,1735.3,857.73,5819.72,2221.27,638.87,762.96,2072.72,643.02,1901.83
2025-02-17,1272.72,1334.01,1328.53,1337.11,233.19,99.39,1933.18,1483.14,1735.12,858.03,5767.4,2234.17,638.85,763.1,2072.22,636.73,1882.46
2025-02-18,1278.14,1337.39,1332.45,1341.03,235.84,99.51,1941.04,1487.03,1737.54,862.51,5779.05,2228.14,641.93,766.48,2095.31,638.29,1883.88
2025-02-19,1288.56,1344.64,1343.21,1352.18,237.79,99.34,1970.77,1504.43,1748.89,875.74,5787.09,2199.96,646.01,776.87,2100.38,646.59,1915.16
2025-02-20,1292.98,1349.45,1346.76,1355.6,238.02,100.08,1972.81,1505.79,1754.32,883.53,5748.78,2233.84,646.78,774.54,2116.58,647.23,1925.27
2025-02-21,1296.75,1353.73,1348.68,1357.46,237.57,100.61,1968.25,1506.81,1760.5,878.55,5711.22,2225.51,643.63,776.07,2110.65,649.67,1945.11
2025-02-24,1304.56,1364.52,1357.98,1366.26,238.49,100.21,1979.06,1507.64,1774.57,881.04,5654.83,2196.49,647.4,775.54,2167.34,658.9,1946.38
2025-02-25,1303.16,1360.56,1355.1,1363.86,238.31,99.97,1980.01,1512.78,1771.92,883.39,5597.83,2171.64,648.96,775.79,2159.31,657.96,1943.76
2025-02-26,1302.96,1360.56,1356.04,1364.84,238.6,99.73,1982.03,1514.47,1766.25,882.59,5705.96,2192.35,645.54,775.72,2173.51,657.82,1957.0
2025-02-27,1307.8,1363.62,1360.4,1369.56,239.39,99.81,1994.24,1525.02,1768.61,891.31,5686.87,2172.42,647.48,779.08,2218.55,658.66,1956.98
2025-02-28,1305.36,1356.43,1355.34,1364.65,239.19,99.58,1995.0,1522.58,1760.65,896.12,5650.3,2159.36,653.17,775.63,2204.0,655.92,1947.91
2025-03-03,1309.37,1361.16,1360.08,1368.84,238.34,99.46,2002.31,1517.87,1762.36,907.89,5658.18,2162.87,653.97,777.16,2209.77,660.27,1953.12
2025-03-04,1311.91,1367.97,1364.61,1372.88,237.35,99.1,2001.68,1514.12,1774.07,906.57,5637.88,2145.98,650.16,776.41,2196.41,665.28,1962.47
2025-03-05,1304.71,1363.91,1357.07,1364.78,235.41,98.69,1977.97,1497.0,1767.09,904.64,5600.22,2156.95,639.65,766.5,2168.38,659.65,1958.02
2025-03-06,1318.22,1379.62,1374.06,1381.4,238.01,99.35,2006.97,1507.69,1787.6,912.88,5704.24,2171.18,638.97,774.54,2198.58,664.57,2004.61
2025-03-07,1326.05,1389.77,1380.67,1387.67,238.41,99.08,2004.69,1508.5,1797.48,932.7,5697.76,2168.17,635.38,773.33,2201.52,662.71,2005.21
2025-03-10,1330.28,1391.07,1379.71,1386.68,239.5,99.16,1997.08,1507.05,1797.67,941.88,5615.9,2147.79,637.05,774.11,2192.41,660.74,2001.26
2025-03-11,1332.54,1393.57,1382.28,1389.33,240.58,99.4,2003.25,1510.97,1804.18,943.76,5548.35,2156.27,636.86,775.43,2202.63,659.81,2017.71
2025-03-12,1334.41,1392.39,1379.53,1386.76,241.87,99.32,1994.82,1511.32,1804.42,951.15,5481.16,2177.04,634.71,771.18,2185.39,658.01,2001.31
2025-03-13,1326.27,1387.3,1371.38,1377.77,241.31,99.02,1970.15,1488.63,1782.83,965.12,5499.46,2169.03,625.63,759.55,2171.69,660.62,1976.32
2025-03-14,1326.15,1387.03,1368.45,1374.58,242.73,99.38,1961.03,1481.44,1787.95,970.27,5304.31,2151.74,618.27,755.03,2155.64,662.6,1963.05
2025-03-17,1336.26,1394.9,1378.63,1384.35,246.77,100.43,1987.0,1484.56,1807.28,980.12,5250.41,2151.53,618.52,758.71,2168.42,663.78,1976.92
2025-03-18,1330.97,1388.64,1373.22,1379.13,247.03,100.29,1981.55,1482.33,1800.87,967.87,5250.43,2154.33,624.84,759.36,2153.88,659.95,1970.76
2025-03-19,1324.63,1377.63,1363.26,1369.5,245.28,99.36,1975.16,1478.01,1794.88,971.28,5039.98,2188.15,620.77,756.3,2137.22,655.23,1930.77
2025-03-20,1323.93,1378.95,1363.47,1369.25,245.77,99.16,1971.05,1470.37,1796.75,967.13,5053.06,2174.82,619.51,756.62,2130.03,651.91,1939.78
2025-03-21,1321.88,1378.27,1362.13,1367.96,245.82,99.32,1963.41,1469.97,1786.24,976.97,5169.78,2172.24,619.1,754.68,2124.66,648.36,1943.76
2025-03-24,1330.32,1390.7,1371.19,1376.04,246.0,99.18,1964.45,1462.32,1794.2,1008.7,5207.52,2117.04,612.32,752.64,2121.32,651.43,1933.16
2025-03-25,1331.92,1388.79,1369.77,1375.13,244.56,99.17,1966.55,1469.5,1791.4,1015.65,5112.14,2099.4,612.1,754.34,2131.63,652.06,1932.94
2025-03-26,1326.09,1381.47,1361.44,1367.12,241.33,98.85,1953.27,1466.71,1777.85,1012.96,4973.82,2100.65,617.5,752.56,2150.02,649.54,1932.4
2025-03-27,1323.81,1380.26,1360.77,1366.4,239.54,98.96,1950.94,1465.03,1771.31,1011.36,5096.48,2100.39,613.45,753.14,2146.47,651.81,1918.39
2025-03-28,1317.46,1373.93,1353.66,1359.61,238.2,98.62,1939.09,1463.4,1768.25,1013.38,5007.95,2082.85,604.83,750.67,2120.86,644.65,1892.62
2025-03-31,1306.86,1363.88,1344.57,1350.36,235.06,98.05,1931.31,1451.56,1762.62,1011.51,4888.55,2057.23,596.15,746.59,2080.6,638.79,1877.43
2025-04-01,1317.33,1376.91,1355.08,1360.39,236.42,98.47,1939.2,1454.07,1781.04,1030.94,4871.67,2058.83,601.65,750.31,2090.17,638.31,1857.28
2025-04-02,1317.83,1376.94,1355.47,1360.86,238.13,98.64,1939.64,1455.69,1779.13,1031.07,4930.31,2046.91,599.72,750.92,2097.35,637.08,1853.67
2025-04-03,1229.84,1283.18,1263.67,1269.02,220.95,90.58,1810.36,1362.5,1659.11,961.85,4587.14,1907.56,558.86,700.21,1953.89,596.29,1725.67
2025-04-04,1210.67,1280.52,1248.93,1252.45,216.97,91.13,1743.47,1316.68,1656.64,953.21,4549.03,1853.78,526.41,676.13,1872.75,585.49,1659.75
2025-04-08,1132.79,1197.51,1167.88,1171.31,201.04,84.5,1630.58,1233.52,1549.08,895.29,4231.22,1725.51,490.3,632.88,1745.94,549.67,1547.08
2025-04-09,1094.3,1168.68,1131.7,1134.33,192.58,84.41,1546.32,1183.48,1505.07,889.08,4221.46,1731.45,458.82,600.31,1633.49,525.03,1461.47
2025-04-10,1168.34,1249.29,1209.13,1211.81,208.32,92.84,1649.7,1262.12,1608.81,948.52,4514.08,1851.71,490.58,641.33,1744.3,560.16,1559.04
2025-04-11,1222.46,1309.94,1266.42,1268.04,213.34,93.25,1721.92,1301.69,1684.09,987.01,4754.34,1915.42,506.4,664.73,1842.28,582.63,1655.62
2025-04-14,1241.44,1325.87,1285.22,1286.6,215.0,91.76,1762.11,1316.5,1685.47,1030.47,4762.27,1943.27,522.75,677.85,1910.0,593.43,1738.55
2025-04-15,1227.79,1310.76,1268.15,1269.95,210.24,91.03,1730.56,1306.59,1657.16,1021.92,4658.68,1943.07,502.46,671.49,1916.58,586.7,1729.72
2025-04-16,1210.3,1293.25,1249.89,1252.39,209.41,90.39,1707.27,1300.2,1649.4,998.62,4341.74,1926.23,494.87,665.79,1888.83,578.28,1705.8
2025-04-17,1217.25,1303.03,1259.58,1261.87,209.58,90.53,1720.75,1306.2,1656.9,1014.99,4402.25,1924.55,499.24,680.08,1889.47,580.49,1708.4
2025-04-18,1219.12,1306.24,1267.27,1269.96,213.1,91.3,1746.99,1320.95,1676.22,986.9,4491.07,1936.91,505.8,687.14,1897.31,589.13,1717.3
2025-04-21,1207.07,1294.29,1255.9,1258.81,211.47,90.9,1730.99,1313.37,1664.34,965.81,4488.89,1917.31,503.17,681.82,1866.9,588.86,1697.36
2025-04-22,1197.13,1290.38,1246.42,1248.45,207.71,89.67,1697.03,1288.59,1652.83,952.66,4436.24,1860.4,486.84,668.48,1854.36,585.78,1722.12
2025-04-23,1211.0,1303.04,1262.33,1264.81,211.45,91.46,1734.07,1312.3,1666.91,970.69,4442.34,1889.39,493.57,682.98,1900.31,594.45,1768.47
2025-04-24,1223.35,1311.66,1271.82,1274.59,211.07,91.83,1750.56,1326.89,1664.39,1009.27,4505.29,1903.4,498.74,690.02,1909.41,597.82,1797.72
2025-04-25,1229.23,1317.18,1275.79,1278.72,211.72,92.27,1750.83,1333.49,1652.82,1032.52,4521.46,1899.54,501.31,702.01,1913.47,611.3,1802.48
2025-04-28,1226.8,1312.32,1274.65,1277.72,211.45,92.25,1753.27,1334.87,1661.67,1019.38,4411.56,1896.14,499.91,697.63,1915.36,611.9,1815.87
2025-04-29,1226.3,1309.73,1273.69,1277.47,211.94,92.42,1755.42,1346.07,1658.99,1023.2,4405.95,1930.81,497.28,700.54,1908.4,611.16,1818.94
2025-05-05,1240.05,1320.41,1285.9,1289.97,212.81,92.38,1792.43,1363.34,1665.46,1054.26,4379.77,1968.63,502.71,719.18,1944.04,610.43,1829.19
2025-05-06,1241.95,1319.66,1285.29,1289.46,212.89,92.94,1788.94,1364.32,1664.52,1056.19,4426.65,1979.7,507.79,715.87,1927.34,607.48,1835.53
2025-05-07,1250.37,1324.8,1290.06,1294.49,213.41,92.92,1799.87,1373.7,1663.87,1085.61,4425.66,1983.48,509.33,720.74,1927.06,606.45,1829.06
2025-05-08,1269.8,1351.1,1310.79,1314.62,215.21,92.98,1818.39,1384.25,1685.25,1115.03,4604.62,2016.67,521.96,726.94,1948.6,613.98,1834.36
2025-05-09,1267.3,1352.25,1312.94,1316.73,214.13,93.4,1816.38,1385.7,1691.04,1105.12,4668.44,2014.12,518.45,726.23,1943.23,614.94,1847.72
2025-05-12,1283.26,1372.04,1331.89,1334.92,216.04,93.59,1830.41,1391.78,1721.96,1123.23,4755.4,2009.99,526.29,730.64,1938.69,617.12,1868.83
2025-05-13,1293.43,1382.78,1343.22,1346.11,217.93,94.55,1852.46,1400.82,1733.65,1128.14,4803.93,1988.38,526.8,736.72,1959.12,620.13,1938.27
2025-05-14,1309.73,1397.87,1360.95,1362.93,218.88,94.89,1869.7,1402.36,1760.77,1121.67,5070.76,1986.63,527.78,742.82,1983.82,613.51,1965.47
2025-05-15,1313.2,1401.49,1367.22,1368.87,219.28,95.54,1870.63,1402.65,1785.61,1107.52,5020.39,1989.17,527.66,739.09,1986.72,615.91,1963.64
2025-05-16,1301.39,1384.44,1349.97,1352.6,218.69,95.5,1855.67,1402.89,1757.53,1109.28,4861.71,1992.15,525.52,738.68,1966.97,612.02,1935.08
2025-05-19,1296.29,1379.75,1339.57,1342.4,217.24,95.71,1843.57,1395.99,1730.46,1139.89,4749.93,2015.24,519.85,736.74,1947.66,606.39,1928.48
2025-05-20,1315.15,1407.52,1361.07,1363.26,217.7,95.69,1864.67,1406.09,1754.74,1189.47,4791.38,2042.44,517.87,743.59,1951.07,611.25,1953.47
2025-05-21,1323.05,1419.36,1369.31,1371.24,217.46,95.83,1870.69,1409.69,1764.12,1214.32,4754.12,2042.2,518.65,753.77,1950.19,613.56,1935.57
2025-05-22,1313.84,1409.56,1359.26,1361.55,216.79,96.14,1862.32,1406.03,1750.54,1206.78,4694.96,2023.8,513.59,745.73,1945.03,611.99,1924.81
2025-05-23,1314.46,1409.4,1359.03,1361.73,216.32,96.22,1867.59,1413.3,1744.99,1212.3,4702.02,2058.14,510.54,753.51,1943.19,612.61,1923.81
2025-05-26,1332.51,1423.85,1375.06,1378.4,219.41,96.73,1906.07,1440.76,1757.94,1248.33,4712.99,2076.0,521.36,771.53,1960.21,619.0,1943.88
2025-05-27,1339.81,1427.45,1383.41,1387.37,221.79,98.14,1935.8,1460.05,1761.89,1261.9,4784.27,2074.12,527.49,789.33,1969.28,620.46,1949.72
2025-05-28,1341.87,1432.19,1381.79,1385.39,223.56,98.59,1925.02,1451.99,1753.86,1280.31,4760.94,2067.44,533.11,782.5,1967.92,619.33,1945.22
2025-05-29,1341.86,1431.57,1382.77,1386.35,224.3,98.62,1935.34,1452.8,1753.94,1294.97,4711.33,2068.39,527.17,781.0,1961.54,616.95,1963.82
2025-05-30,1332.6,1423.68,1371.73,1375.27,223.22,98.49,1913.71,1440.88,1736.53,1298.2,4684.92,2054.69,517.77,770.63,1964.85,610.69,1918.51
2025-06-02,1336.3,1423.04,1377.43,1381.37,226.17,98.36,1933.48,1453.74,1752.42,1301.25,4673.52,2068.98,532.93,780.32,1954.91,610.61,1876.21
2025-06-03,1347.25,1437.87,1390.82,1394.51,228.94,99.32,1950.06,1462.81,1770.65,1304.48,4728.92,2094.93,536.95,785.63,1986.76,616.48,1904.8
2025-06-04,1345.74,1435.28,1389.54,1393.89,230.83,99.01,1960.94,1473.15,1764.7,1305.78,4719.7,2140.81,542.1,791.06,1980.62,626.21,1886.92
2025-06-05,1342.09,1432.38,1385.01,1389.43,231.19,98.87,1952.32,1469.91,1755.29,1301.63,4710.21,2101.49,544.06,789.38,1976.43,628.48,1891.75
2025-06-06,1329.89,1418.97,1370.94,1375.26,228.61,98.89,1927.99,1453.93,1738.06,1286.04,4633.7,2087.43,548.51,781.88,1980.04,621.6,1855.2
2025-06-09,1310.57,1396.56,1353.41,1357.8,226.49,98.19,1899.76,1437.71,1722.91,1228.9,4680.74,2064.89,540.23,767.06,1978.68,616.12,1854.14
2025-06-10,1316.23,1404.82,1360.99,1364.99,226.4,98.19,1912.31,1438.39,1730.9,1240.76,4670.52,2071.08,532.57,769.88,1986.48,618.88,1889.92
2025-06-11,1315.2,1405.15,1361.77,1365.88,226.23,98.04,1910.37,1441.21,1731.62,1233.21,4765.23,2064.74,533.91,767.15,1988.45,619.66,1893.96
2025-06-12,1322.99,1412.16,1374.41,1378.23,227.73,98.16,1935.12,1448.51,1759.57,1212.67,4735.93,2076.28,539.72,771.9,2029.91,626.73,1931.56
2025-06-13,1315.49,1401.2,1363.26,1366.86,224.82,97.54,1907.08,1433.42,1753.13,1190.74,4673.29,2084.4,564.45,759.58,2003.99,621.74,1914.82
2025-06-16,1338.11,1420.35,1386.72,1389.88,228.12,98.1,1950.06,1449.17,1784.4,1192.05,4815.47,2123.7,597.55,772.34,2042.99,631.07,1955.71
2025-06-17,1347.69,1431.39,1394.52,1397.51,228.24,98.87,1956.98,1454.06,1791.61,1215.54,4808.51,2130.21,581.23,772.85,2061.06,634.07,1958.78
2025-06-18,1346.83,1432.99,1393.43,1396.25,228.2,99.31,1948.51,1449.78,1790.8,1223.05,4741.56,2111.26,579.51,772.29,2068.17,632.57,1937.45
2025-06-19,1352.04,1439.3,1398.9,1401.2,227.56,99.13,1949.45,1446.12,1802.26,1231.67,4712.08,2098.38,582.82,770.78,2061.8,633.62,1943.73
2025-06-20,1349.35,1435.19,1399.2,1401.65,227.07,99.18,1956.16,1449.17,1807.43,1214.02,4718.05,2119.96,581.05,773.14,2060.01,639.97,1943.58
2025-06-23,1358.18,1448.32,1402.65,1404.67,227.42,98.93,1951.18,1444.91,1796.95,1255.99,4703.14,2112.5,597.42,771.3,2055.62,639.35,1963.19
2025-06-24,1366.77,1462.8,1413.88,1415.31,227.79,99.34,1967.55,1445.58,1807.98,1285.65,4727.47,2092.91,568.06,776.44,2064.83,644.59,1962.54
2025-06-25,1366.75,1465.36,1414.64,1415.96,227.66,99.94,1968.12,1444.41,1804.64,1288.14,4754.04,2095.03,557.77,775.16,2078.16,649.94,1962.88
2025-06-26,1365.67,1463.57,1414.54,1415.88,227.7,100.06,1969.57,1444.7,1805.88,1275.74,4757.9,2086.72,556.74,777.8,2084.2,653.83,1962.5
2025-06-27,1371.44,1475.89,1420.73,1421.78,227.81,100.62,1973.64,1445.66,,,,,,,,,
2025-06-30,1376.07,1477.56,1427.53,1428.71,229.22,100.84,1995.4,1455.0,1812.98,1289.76,4811.56,2036.33,556.73,787.47,2092.5,677.45,1997.54
2025-07-01,1377.84,1476.16,1426.78,1427.68,228.45,100.72,1988.25,1449.16,1816.9,1284.47,4835.44,2050.68,550.66,786.28,2088.72,671.36,1981.59
2025-07-02,1384.59,1482.76,1438.15,1439.1,231.62,100.61,2017.45,1461.55,1837.89,1287.85,4826.86,2055.53,551.08,794.06,2114.66,673.31,1988.96
2025-07-03,1381.96,1481.2,1438.9,1439.59,230.93,100.86,2025.08,1457.6,1840.5,1282.41,4800.73,2065.01,554.3,799.09,2120.17,667.78,2002.81
2025-07-04,1386.97,1488.77,1448.26,1448.82,232.51,101.17,2037.52,1464.71,1852.29,1275.03,4974.06,2067.72,558.1,805.16,2124.45,669.79,2022.37
2025-07-07,1402.06,1508.66,1467.99,1467.95,235.9,101.61,2054.35,1473.89,1889.21,1290.61,5023.28,2066.03,555.61,806.7,2149.95,671.25,2023.16
2025-07-08,1415.46,1529.27,1482.65,1482.39,237.68,101.96,2071.91,1484.73,1900.35,1305.82,5051.77,2062.51,560.21,821.46,2213.77,677.75,2035.57
2025-07-09,1431.32,1543.27,1494.2,1493.6,238.63,102.5,2084.47,1490.09,1920.14,1332.22,4985.82,2077.77,562.28,818.23,2214.15,683.13,2047.09
2025-07-10,1445.64,1569.34,1507.6,1506.61,238.44,102.28,2086.38,1496.81,1924.15,1384.6,5035.87,2092.05,569.14,823.06,2236.18,684.32,2046.24
2025-07-11,1457.76,1594.01,1522.24,1520.21,238.81,102.72,2092.68,1492.81,1935.8,1416.37,5133.54,2082.08,564.82,823.48,2282.46,683.56,2048.64
2025-07-14,1470.42,1605.66,1535.66,1533.43,239.61,102.67,2125.76,1502.97,1946.73,1454.57,5153.67,2083.95,564.33,829.11,2275.38,683.97,2097.95
2025-07-15,1460.65,1593.84,1527.96,1526.1,240.33,103.03,2123.02,1501.79,1940.84,1441.81,5108.63,2114.79,561.17,827.44,2255.02,679.02,2097.74
2025-07-16,1475.47,1614.42,1544.04,1542.08,242.35,103.08,2142.8,1516.09,1958.02,1476.71,5120.81,2106.39,561.52,833.91,2287.68,680.37,2119.81
2025-07-17,1490.01,1634.7,1555.96,1554.07,246.09,104.21,2151.78,1529.24,1958.26,1535.66,5149.28,2109.66,561.43,839.9,2287.96,686.3,2123.2
2025-07-18,1497.28,1643.91,1568.47,1566.43,247.77,104.74,2166.29,1539.19,1988.78,1530.26,5119.25,2111.36,568.6,840.02,2283.42,699.98,2126.5
2025-07-21,1485.05,1628.06,1561.64,1559.45,245.79,104.27,2162.5,1529.78,1993.32,1477.52,5145.44,2093.79,563.17,841.39,2302.26,692.36,2107.25
2025-07-22,1509.54,1655.98,1587.4,1584.49,247.85,104.02,2211.89,1542.65,2019.3,1527.65,5226.39,2100.59,561.58,864.54,2320.08,697.02,2117.55
2025-07-23,1512.31,1653.01,1593.19,1590.58,249.33,104.8,2242.86,1553.89,2029.77,1504.26,5223.58,2103.48,567.93,883.83,2343.05,702.64,2130.56
2025-07-24,1521.02,1661.23,1605.47,1602.32,250.67,105.16,2265.41,1556.6,2054.92,1517.12,5189.91,2105.2,576.23,897.39,2319.56,705.87,2112.4
2025-07-25,1531.13,1669.33,1622.44,1619.18,254.56,105.77,2316.78,1571.65,2083.28,1522.27,5171.14,2103.43,577.96,927.23,2323.28,706.45,2128.45
2025-07-28,1557.42,1695.63,1658.66,1655.18,263.79,106.94,2397.62,1604.12,2141.46,1554.5,5197.23,2132.25,580.1,958.92,2351.35,716.65,2129.34
2025-07-29,1493.41,1621.29,1578.81,1576.51,255.36,106.07,2270.71,1545.12,2026.03,1497.43,4945.65,2075.81,566.69,905.72,2263.5,690.17,2041.97
2025-07-30,1507.63,1630.78,1599.05,1596.78,261.51,105.11,2310.0,1565.89,2069.67,1485.67,4948.54,2082.58,565.26,924.07,2290.49,694.14,2062.03
2025-07-31,1502.52,1615.23,1597.8,1595.99,266.34,105.79,2335.5,1572.76,2081.94,1475.2,4858.92,2073.07,565.01,935.64,2264.03,687.15,2026.19
2025-08-01,1495.21,1614.11,1593.67,1592.24,264.93,106.46,2315.64,1575.39,2072.15,1469.75,4990.67,2078.18,566.6,921.59,2265.23,683.04,2049.72
2025-08-04,1528.19,1653.22,1630.53,1627.98,268.34,107.16,2354.31,1591.57,2127.57,1523.03,4977.93,2077.52,566.7,941.74,2284.3,691.62,2061.68
2025-08-05,1547.15,1690.43,1656.32,1651.53,266.12,107.5,2348.06,1575.63,2159.14,1572.79,4936.65,2061.68,564.25,941.26,2337.25,695.33,2087.24
2025-08-06,1573.71,1723.31,1689.03,1683.22,268.66,107.46,2392.14,1589.61,2215.83,1586.7,4910.89,2081.19,576.22,951.15,2397.91,707.38,2147.77
2025-08-07,1581.81,1734.85,1701.46,1696.1,270.86,107.92,2417.69,1610.32,2240.67,1571.57,4968.94,2072.43,573.44,956.09,2489.78,707.8,2150.15
2025-08-08,1584.95,1729.08,1703.18,1698.23,272.46,108.54,2443.02,1619.77,2235.62,1588.45,4940.85,2077.32,599.17,963.07,2474.49,713.81,2139.01
2025-08-11,1596.86,1741.9,1717.27,1712.61,276.46,109.25,2473.25,1639.44,2260.36,1580.24,4983.63,2076.4,596.52,978.44,2484.58,732.76,2146.78
2025-08-12,1608.22,1755.25,1730.45,1725.46,276.47,109.63,2494.86,1646.46,2274.98,1586.46,5035.02,2073.33,600.37,991.2,2513.58,740.72,2153.53
2025-08-13,1611.6,1753.71,1736.25,1731.66,279.69,109.85,2520.88,1659.78,2292.06,1600.42,4932.18,2093.07,593.33,996.37,2488.85,746.2,2129.65
2025-08-14,1640.69,1793.78,1777.05,1770.26,285.15,110.23,2553.01,1659.62,2387.44,1619.49,4878.01,2065.11,594.13,1011.63,2486.18,742.97,2138.65
2025-08-15,1630.0,1783.25,1768.43,1760.73,282.34,109.47,2546.14,1634.0,2384.22,1607.22,4764.03,2074.35,595.04,1017.64,2463.23,732.22,2097.06
2025-08-18,1636.37,1786.37,1778.16,1771.18,283.87,109.37,2581.88,1657.11,2400.03,1617.63,4717.09,2094.99,600.99,1030.87,2497.21,735.07,2077.13
2025-08-19,1654.2,1810.46,1804.39,1797.25,286.45,109.98,2594.04,1680.59,2469.45,1626.26,4707.78,2088.63,598.97,1041.14,2474.46,739.22,2043.77
2025-08-20,1664.36,1828.46,1817.6,1808.11,283.73,110.04,2565.04,1649.9,2504.62,1672.96,4581.19,2059.14,579.78,1023.42,2408.43,729.84,2056.95
2025-08-21,1688.0,1874.91,1855.24,1842.38,284.39,110.71,2553.27,1624.88,2594.88,1669.09,4753.23,2063.62,573.83,1016.5,2395.57,729.91,2075.15
2025-08-22,1645.47,1814.02,1797.62,1785.48,272.48,109.0,2495.4,1580.41,2492.82,1647.04,4631.93,2038.5,561.75,985.06,2304.13,709.45,2057.6
2025-08-25,1614.03,1783.12,1754.96,1743.89,266.58,108.04,2419.76,1557.43,2383.13,1672.48,4615.43,2010.11,554.42,962.92,2287.76,706.5,2023.7
2025-08-26,1667.63,1849.05,1822.28,1809.54,275.79,109.58,2519.49,1594.15,2481.42,1746.04,4677.86,2002.52,564.7,994.4,2376.58,719.58,2118.82
2025-08-27,1672.78,1848.55,1823.27,1810.64,276.38,110.41,2535.09,1597.17,2476.64,1732.6,4894.02,2009.32,565.3,996.94,2348.59,723.73,2146.07
2025-08-28,1680.86,1861.2,1838.37,1825.43,276.63,111.05,2568.85,1606.59,2507.36,1725.92,4875.08,2015.81,565.51,1009.4,2371.82,727.84,2189.64
2025-08-29,1682.21,1865.38,1844.4,1831.62,279.98,111.06,2574.28,1615.55,2538.7,1715.09,4746.1,2032.06,563.65,1001.2,2389.98,725.88,2197.09
2025-09-03,1681.3,1859.59,1845.56,1833.86,282.7,111.14,2608.57,1636.8,2534.09,1701.99,4824.72,2041.75,574.4,1018.32,2437.22,730.71,2162.23
2025-09-04,1696.29,1883.59,1864.54,1852.22,283.99,112.27,2632.59,1644.29,2554.58,1701.73,4907.02,2052.55,581.02,1022.62,2545.07,738.64,2207.56
2025-09-05,1666.97,1845.48,1824.91,1813.9,280.67,111.11,2572.78,1628.95,2484.18,1686.96,4831.57,2064.49,582.59,1009.06,2483.46,729.22,2160.56
2025-09-08,1624.53,1807.22,1772.72,1762.27,271.57,109.72,2469.19,1586.95,2381.23,1672.57,4755.82,2053.49,569.45,973.76,2472.03,715.94,2122.45
2025-09-09,1637.32,1825.17,1792.59,1781.38,274.82,110.35,2501.13,1592.78,2409.05,1702.59,4766.95,2053.72,567.86,987.67,2465.11,716.74,2159.82
2025-09-10,1643.26,1828.63,1795.38,1783.92,274.6,110.94,2496.5,1590.84,2414.48,1709.51,4731.16,2070.39,574.18,989.88,2464.47,715.91,2153.96
2025-09-11,1657.75,1855.08,1813.71,1801.43,274.18,110.37,2502.42,1593.91,2419.57,1756.71,4771.17,2068.98,574.85,995.15,2496.0,725.45,2210.1
