time,open,high,low,close,volume,symbol,name
2019-01-11,540.96,542.35,536.51,538.62,2054840,VNENE,Năng lượng
2019-01-14,536.78,538.63,530.28,533.32,1354230,VNENE,Năng lượng
2019-01-15,533.74,544.16,533.05,541.27,1899600,VNENE,Năng lượng
2019-01-16,546.5,547.65,541.27,544.11,1826280,VNENE,Năng lượng
2019-01-17,543.69,546.5,539.28,539.95,1692200,VNENE,Năng lượng
2019-01-18,541.21,543.25,534.55,534.55,1598510,VNENE,Năng lượng
2019-01-21,538.44,545.3,535.84,541.63,1553290,VNENE,Năng lượng
2019-01-22,539.64,542.33,533.85,534.86,4201050,VNENE,Năng lượng
2019-01-23,534.86,536.16,530.46,532.84,2343610,VNENE,Năng lượng
2019-01-24,534.53,541.18,534.11,536.87,2696480,VNENE,Năng lượng
2019-01-25,539.56,541.92,536.72,539.51,1401520,VNENE,Năng lượng
2019-01-28,542.64,545.44,541.64,543.18,3733520,VNENE,Năng lượng
2019-01-29,541.28,544.21,538.9,543.48,1956670,VNENE,Năng lượng
2019-01-30,543.48,547.05,541.73,541.73,2165380,VNENE,Năng lượng
2019-01-31,550.04,551.55,544.11,545.22,3117900,VNENE,Năng lượng
2019-02-01,541.8,546.16,541.8,543.13,2481860,VNENE,Năng lượng
2019-02-11,546.49,554.74,543.94,553.91,2539860,VNENE,Năng lượng
2019-02-12,556.42,560.18,547.24,549.22,4326190,VNENE,Năng lượng
2019-02-13,552.58,564.69,552.56,564.0,4228110,VNENE,Năng lượng
2019-02-14,564.16,565.0,556.84,559.69,1637000,VNENE,Năng lượng
2019-02-15,560.58,567.93,556.61,563.55,4035960,VNENE,Năng lượng
2019-02-18,572.22,579.34,569.02,578.12,4187160,VNENE,Năng lượng
2019-02-19,576.61,579.07,565.58,565.58,3592720,VNENE,Năng lượng
2019-02-20,567.09,569.07,559.84,564.4,2659710,VNENE,Năng lượng
2019-02-21,569.6,571.29,560.73,565.82,2981760,VNENE,Năng lượng
2019-02-22,562.61,572.25,559.3,568.25,2220210,VNENE,Năng lượng
2019-02-25,568.25,573.7,567.07,567.25,2812090,VNENE,Năng lượng
2019-02-26,560.94,564.25,554.02,560.91,5639670,VNENE,Năng lượng
2019-02-27,564.43,566.81,558.64,562.22,2815590,VNENE,Năng lượng
2019-02-28,568.09,570.17,556.25,559.44,3911810,VNENE,Năng lượng
2019-03-01,567.91,567.91,559.51,563.16,2830240,VNENE,Năng lượng
2019-03-04,571.15,586.44,571.15,586.44,6535830,VNENE,Năng lượng
2019-03-05,580.32,596.05,580.32,585.23,5552010,VNENE,Năng lượng
2019-03-06,582.24,603.49,578.21,603.49,4993390,VNENE,Năng lượng
2019-03-07,601.49,604.73,594.82,594.82,3606230,VNENE,Năng lượng
2019-03-08,593.46,593.46,582.1,587.67,3977850,VNENE,Năng lượng
2019-03-11,587.39,588.23,574.01,584.23,3156170,VNENE,Năng lượng
2019-03-12,590.45,596.04,586.0,594.79,2945730,VNENE,Năng lượng
2019-03-13,598.84,598.84,588.63,590.85,2564770,VNENE,Năng lượng
2019-03-14,595.93,596.25,586.82,587.66,2116850,VNENE,Năng lượng
2019-03-15,587.97,592.41,585.48,591.83,2195710,VNENE,Năng lượng
2019-03-18,595.28,600.34,594.02,599.85,2954770,VNENE,Năng lượng
2019-03-19,604.06,610.37,596.26,600.05,3987730,VNENE,Năng lượng
2019-03-20,597.53,598.37,581.71,594.53,2567650,VNENE,Năng lượng
2019-03-21,597.89,601.0,569.25,569.25,4440890,VNENE,Năng lượng
2019-03-22,573.79,576.23,568.46,574.33,4659110,VNENE,Năng lượng
2019-03-25,574.69,574.69,552.73,559.81,5846050,VNENE,Năng lượng
2019-03-26,564.6,570.69,557.42,570.69,2487480,VNENE,Năng lượng
2019-03-27,572.52,574.92,567.51,569.75,1998890,VNENE,Năng lượng
2019-03-28,567.9,575.14,563.84,573.68,2127960,VNENE,Năng lượng
2019-03-29,574.84,581.91,572.82,573.5,3081120,VNENE,Năng lượng
2019-04-01,582.17,582.28,573.74,577.56,3377550,VNENE,Năng lượng
2019-04-02,587.7,590.51,575.77,579.3,4724970,VNENE,Năng lượng
2019-04-03,582.78,591.29,578.14,589.9,7617250,VNENE,Năng lượng
2019-04-04,591.0,599.07,587.98,590.43,4569590,VNENE,Năng lượng
2019-04-05,593.22,598.05,590.06,596.94,3899230,VNENE,Năng lượng
2019-04-08,599.74,616.26,599.74,615.43,7239420,VNENE,Năng lượng
2019-04-09,618.19,620.6,603.32,603.58,7375970,VNENE,Năng lượng
2019-04-10,598.69,608.82,596.02,604.24,6123820,VNENE,Năng lượng
2019-04-11,605.92,608.4,592.35,593.01,3609770,VNENE,Năng lượng
2019-04-12,590.49,600.01,583.49,595.96,2955680,VNENE,Năng lượng
2019-04-16,586.02,595.3,580.7,595.3,2976580,VNENE,Năng lượng
2019-04-17,595.67,605.69,591.89,591.89,4298180,VNENE,Năng lượng
2019-04-18,588.99,594.41,574.91,580.58,3846300,VNENE,Năng lượng
2019-04-19,586.74,587.53,580.07,583.71,1495260,VNENE,Năng lượng
2019-04-22,586.24,594.56,582.58,588.14,3182020,VNENE,Năng lượng
2019-04-23,592.1,594.94,587.26,587.7,3088130,VNENE,Năng lượng
2019-04-24,589.33,592.89,583.58,585.81,3465830,VNENE,Năng lượng
2019-04-25,581.72,590.4,579.19,586.73,2714890,VNENE,Năng lượng
2019-04-26,582.93,586.3,579.24,584.9,2403380,VNENE,Năng lượng
2019-05-02,590.18,596.67,582.8,594.97,5428850,VNENE,Năng lượng
2019-05-03,592.64,595.21,587.21,589.71,2517520,VNENE,Năng lượng
2019-05-06,588.92,588.92,569.3,572.82,3225110,VNENE,Năng lượng
2019-05-07,576.08,586.57,572.03,586.57,3920670,VNENE,Năng lượng
2019-05-08,577.06,601.85,576.22,596.86,7380530,VNENE,Năng lượng
2019-05-09,596.81,600.27,593.2,594.83,4558000,VNENE,Năng lượng
2019-05-10,597.61,609.59,592.09,606.59,6990510,VNENE,Năng lượng
2019-05-13,604.06,609.81,601.7,603.79,4095210,VNENE,Năng lượng
2019-05-14,605.31,625.82,601.56,625.82,7110860,VNENE,Năng lượng
2019-05-15,628.14,629.82,619.7,619.91,6263220,VNENE,Năng lượng
2019-05-16,623.12,624.93,616.32,616.32,4029490,VNENE,Năng lượng
2019-05-17,621.36,621.91,614.25,618.62,6529300,VNENE,Năng lượng
2019-05-20,627.55,633.13,626.01,629.1,6935270,VNENE,Năng lượng
2019-05-21,629.34,632.14,624.39,627.77,3156040,VNENE,Năng lượng
2019-05-22,629.52,631.31,617.8,620.11,5792680,VNENE,Năng lượng
2019-05-23,616.74,618.99,605.1,616.89,11169680,VNENE,Năng lượng
2019-05-24,606.25,618.47,603.15,603.15,8383340,VNENE,Năng lượng
2019-05-27,603.04,605.43,600.26,601.25,3734860,VNENE,Năng lượng
2019-05-28,606.04,612.8,602.54,612.8,3658970,VNENE,Năng lượng
2019-05-29,609.43,612.87,604.7,605.19,3248430,VNENE,Năng lượng
2019-05-30,606.88,611.54,602.28,602.28,2746420,VNENE,Năng lượng
2019-05-31,595.45,596.75,578.85,583.06,8069760,VNENE,Năng lượng
2019-06-03,569.42,575.65,559.45,561.66,7098820,VNENE,Năng lượng
2019-06-04,565.9,571.38,563.56,567.26,3052100,VNENE,Năng lượng
2019-06-05,573.94,576.57,567.14,567.97,3579250,VNENE,Năng lượng
2019-06-06,566.96,571.64,563.24,571.64,3612160,VNENE,Năng lượng
2019-06-07,576.98,584.52,576.13,584.52,3459840,VNENE,Năng lượng
2019-06-10,590.08,591.67,580.69,582.07,2204640,VNENE,Năng lượng
2019-06-11,582.06,583.36,578.32,580.43,1618760,VNENE,Năng lượng
2019-06-12,578.81,578.81,570.24,571.73,2936650,VNENE,Năng lượng
2019-06-13,568.42,575.08,564.86,573.26,2337920,VNENE,Năng lượng
2019-06-14,575.48,576.84,566.73,566.73,1593460,VNENE,Năng lượng
2019-06-17,565.85,571.77,563.21,565.44,1922690,VNENE,Năng lượng
2019-06-18,566.92,567.88,558.84,560.51,3032360,VNENE,Năng lượng
2019-06-19,567.43,571.51,565.44,567.15,3320680,VNENE,Năng lượng
2019-06-20,567.43,571.51,565.44,567.15,3320680,VNENE,Năng lượng
2019-06-21,567.43,571.51,565.44,567.15,3320680,VNENE,Năng lượng
2019-06-24,570.81,583.12,578.3,579.91,3292920,VNENE,Năng lượng
2019-06-25,570.81,582.27,577.14,578.1,2683090,VNENE,Năng lượng
2019-06-26,570.81,589.38,580.77,585.46,3976370,VNENE,Năng lượng
2019-06-27,570.81,587.83,575.83,575.83,4380110,VNENE,Năng lượng
2019-06-28,570.81,580.06,568.95,577.41,3498740,VNENE,Năng lượng
2019-07-01,570.81,587.35,580.96,584.73,2410620,VNENE,Năng lượng
2019-07-02,584.81,585.43,580.61,583.73,1990120,VNENE,Năng lượng
2019-07-03,579.75,580.76,576.48,577.77,3162340,VNENE,Năng lượng
2019-07-04,577.77,581.16,577.06,579.83,2514450,VNENE,Năng lượng
2019-07-05,578.71,583.23,578.6,579.16,2075000,VNENE,Năng lượng
2019-07-08,582.51,588.92,578.4,580.61,4298400,VNENE,Năng lượng
2019-07-09,580.77,586.78,576.63,585.76,3445830,VNENE,Năng lượng
2019-07-10,590.57,594.23,587.4,591.65,3385080,VNENE,Năng lượng
2019-07-11,595.89,597.58,591.19,594.22,4095500,VNENE,Năng lượng
2019-07-12,594.22,598.75,592.64,594.5,3808650,VNENE,Năng lượng
2019-07-15,594.22,599.08,592.97,596.54,3293610,VNENE,Năng lượng
2019-07-16,596.94,596.94,591.42,591.98,3705070,VNENE,Năng lượng
2019-07-17,591.01,599.25,589.22,593.61,3345920,VNENE,Năng lượng
2019-07-18,593.61,595.5,589.23,592.06,2569690,VNENE,Năng lượng
2019-07-19,592.64,595.73,585.24,585.24,3330550,VNENE,Năng lượng
2019-07-22,584.19,586.82,575.94,575.94,3046940,VNENE,Năng lượng
2019-07-23,575.94,582.87,573.96,573.96,3167300,VNENE,Năng lượng
2019-07-24,576.19,579.71,573.95,579.71,3420780,VNENE,Năng lượng
2019-07-25,580.68,582.75,577.52,579.59,2865020,VNENE,Năng lượng
2019-07-26,584.91,588.62,582.76,584.58,4659930,VNENE,Năng lượng
2019-07-29,592.65,594.82,588.68,592.03,4159360,VNENE,Năng lượng
2019-07-30,593.89,596.59,587.89,587.89,3148110,VNENE,Năng lượng
2019-07-31,593.11,600.59,587.53,600.59,3051090,VNENE,Năng lượng
2019-08-01,600.59,601.52,590.96,597.09,2440720,VNENE,Năng lượng
2019-08-02,583.47,588.69,581.98,588.69,4291040,VNENE,Năng lượng
2019-08-05,589.13,590.31,583.48,583.99,2765960,VNENE,Năng lượng
2019-08-06,579.35,579.35,564.59,565.02,4379700,VNENE,Năng lượng
2019-08-07,565.85,571.81,560.9,569.85,3198010,VNENE,Năng lượng
2019-08-08,571.78,590.65,570.81,590.43,4275610,VNENE,Năng lượng
2019-08-09,590.43,595.04,588.3,590.67,2517580,VNENE,Năng lượng
2019-08-12,589.89,591.96,585.19,586.65,2133400,VNENE,Năng lượng
2019-08-13,574.19,574.34,568.15,568.56,2676020,VNENE,Năng lượng
2019-08-14,578.79,580.01,564.64,566.75,1666480,VNENE,Năng lượng
